date,Open,High,Low,Close,Adj Close,Volume
5/21/2020,2500,2525.449951,2442.540039,2446.73999,2446.73999,5114400
5/22/2020,2455.01001,2469.850098,2430.129883,2436.879883,2436.879883,2867100
5/26/2020,2458,2462,2414.060059,2421.860107,2421.860107,3568200
5/27/2020,2404.98999,2413.580078,2330,2410.389893,2410.389893,5056900
5/28/2020,2384.330078,2436.969971,2378.22998,2401.100098,2401.100098,3190200
5/29/2020,2415.939941,2442.370117,2398.199951,2442.370117,2442.370117,3529300
6/1/2020,2448,2476.929932,2444.169922,2471.040039,2471.040039,2928900
6/2/2020,2467,2473.530029,2445.310059,2472.409912,2472.409912,2529900
6/3/2020,2468.01001,2488,2461.169922,2478.399902,2478.399902,2671000
6/4/2020,2477.429932,2507.540039,2450.01001,2460.600098,2460.600098,2948700
6/5/2020,2444.51001,2488.649902,2437.129883,2483,2483,3306400
6/8/2020,2500.199951,2530,2487.340088,2524.060059,2524.060059,3970700
6/9/2020,2529.439941,2626.429932,2525,2600.860107,2600.860107,5176000
6/10/2020,2645,2722.350098,2626.26001,2647.449951,2647.449951,4946000
6/11/2020,2603.5,2671.379883,2536.22998,2557.959961,2557.959961,5800100
6/12/2020,2601.209961,2621.47998,2503.350098,2545.02002,2545.02002,5429600
6/15/2020,2526.600098,2584,2508,2572.679932,2572.679932,3865100
6/16/2020,2620,2620,2576,2615.27002,2615.27002,3585600
6/17/2020,2647.5,2655,2631.820068,2640.97998,2640.97998,2951100
6/18/2020,2647.01001,2659.639893,2636.110107,2653.97998,2653.97998,2487800
6/19/2020,2678.080078,2697.429932,2659,2675.01001,2675.01001,5777000
6/22/2020,2684.5,2715,2669,2713.820068,2713.820068,3208800
6/23/2020,2726.02002,2783.110107,2718.040039,2764.409912,2764.409912,4231700
6/24/2020,2780,2796,2721,2734.399902,2734.399902,4526600
6/25/2020,2739.550049,2756.22998,2712.139893,2754.580078,2754.580078,2968700
6/26/2020,2775.060059,2782.570068,2688,2692.870117,2692.870117,6500800
6/29/2020,2690.01001,2696.800049,2630.080078,2680.379883,2680.379883,4223400
6/30/2020,2685.070068,2769.629883,2675.030029,2758.820068,2758.820068,3769700
7/1/2020,2757.98999,2895,2754,2878.699951,2878.699951,6363400
7/2/2020,2912.01001,2955.560059,2871.100098,2890.300049,2890.300049,6593400
7/6/2020,2934.969971,3059.879883,2930,3057.040039,3057.040039,6880600
7/7/2020,3058.550049,3069.550049,2990,3000.120117,3000.120117,5257500
7/8/2020,3022.610107,3083.969971,3012.429932,3081.110107,3081.110107,5037600
7/9/2020,3115.98999,3193.879883,3074,3182.629883,3182.629883,6388700
7/10/2020,3191.76001,3215,3135.699951,3200,3200,5486000
7/13/2020,3251.060059,3344.290039,3068.389893,3104,3104,7720400
7/14/2020,3089,3127.379883,2950,3084,3084,7231900
7/15/2020,3080.22998,3098.350098,2973.179932,3008.870117,3008.870117,5788900
7/16/2020,2971.060059,3032,2918.22998,2999.899902,2999.899902,6394200
7/17/2020,3009,3024,2948.449951,2961.969971,2961.969971,4761300
7/20/2020,3000.199951,3201.360107,2994.02002,3196.840088,3196.840088,7598200
7/21/2020,3232.48999,3240.580078,3105.719971,3138.290039,3138.290039,6135000
7/22/2020,3125,3150,3065.26001,3099.909912,3099.909912,4104200
7/23/2020,3098.27002,3098.27002,2970,2986.550049,2986.550049,5656900
7/24/2020,2930,3031.580078,2888,3008.909912,3008.909912,5625900
7/27/2020,3062,3098,3015.77002,3055.209961,3055.209961,4170500
7/28/2020,3054.27002,3077.090088,2995.76001,3000.330078,3000.330078,3126700
7/29/2020,3030.98999,3039.159912,2996.77002,3033.530029,3033.530029,2974100
7/30/2020,3014,3092,3005,3051.879883,3051.879883,6128300
7/31/2020,3244,3246.820068,3151,3164.679932,3164.679932,8085500
8/3/2020,3180.51001,3184,3104,3111.889893,3111.889893,5074700
8/4/2020,3101.209961,3167.23999,3101.209961,3138.830078,3138.830078,4694300
8/5/2020,3143.77002,3213.590088,3127.300049,3205.030029,3205.030029,3930000
8/6/2020,3194.360107,3247.469971,3165.429932,3225,3225,3940600
8/7/2020,3224.01001,3240.810059,3140.669922,3167.459961,3167.459961,3929600
8/10/2020,3170.310059,3172.51001,3101.52002,3148.159912,3148.159912,3167300
8/11/2020,3113.199951,3159.219971,3073,3080.669922,3080.669922,3718100
8/12/2020,3108,3174.389893,3101.419922,3162.23999,3162.23999,3527200
8/13/2020,3182.98999,3217.52002,3155,3161.02002,3161.02002,3149000
8/14/2020,3178.179932,3178.23999,3120,3148.02002,3148.02002,2751700
8/17/2020,3173.120117,3194.969971,3154.179932,3182.409912,3182.409912,2691200
8/18/2020,3212,3320,3205.820068,3312.48999,3312.48999,5346000
8/19/2020,3303.01001,3315.899902,3256,3260.47998,3260.47998,4185100
8/20/2020,3252,3312.620117,3238,3297.370117,3297.370117,3332500
8/21/2020,3295,3314.399902,3275.389893,3284.719971,3284.719971,3575900
8/24/2020,3310.149902,3380.320068,3257.560059,3307.459961,3307.459961,4666300
8/25/2020,3294.98999,3357.399902,3267,3346.48999,3346.48999,3992800
8/26/2020,3351.110107,3451.73999,3344.570068,3441.850098,3441.850098,6508700
8/27/2020,3450.050049,3453,3378,3400,3400,4264800
8/28/2020,3423,3433.370117,3386.5,3401.800049,3401.800049,2897000
8/31/2020,3408.98999,3495,3405,3450.959961,3450.959961,4185900
9/1/2020,3489.580078,3513.870117,3467,3499.120117,3499.120117,3476400
9/2/2020,3547,3552.25,3486.689941,3531.449951,3531.449951,3931500
9/3/2020,3485,3488.409912,3303,3368,3368,8161100
9/4/2020,3318,3381.5,3111.129883,3294.620117,3294.620117,8781800
9/8/2020,3144,3250.850098,3130,3149.840088,3149.840088,6094200
9/9/2020,3202.98999,3303.179932,3185,3268.610107,3268.610107,5188700
9/10/2020,3307.219971,3349.889893,3170.550049,3175.110107,3175.110107,5330700
9/11/2020,3208.689941,3217.340088,3083.97998,3116.219971,3116.219971,5094000
9/14/2020,3172.939941,3187.389893,3096,3102.969971,3102.969971,4529600
9/15/2020,3136.159912,3175.02002,3108.919922,3156.129883,3156.129883,4021500
9/16/2020,3179.98999,3187.23999,3074.149902,3078.100098,3078.100098,4512200
9/17/2020,3009.25,3029.429932,2972.550049,3008.72998,3008.72998,6449100
9/18/2020,3031.73999,3037.800049,2905.540039,2954.909912,2954.909912,8892600
9/21/2020,2906.5,2962,2871,2960.469971,2960.469971,6117900
9/22/2020,3033.840088,3133.98999,3000.199951,3128.98999,3128.98999,6948800
9/23/2020,3120.429932,3127,2992.379883,2999.860107,2999.860107,5652700
9/24/2020,2977.790039,3069.300049,2965,3019.790039,3019.790039,5529400
9/25/2020,3054.860107,3101.540039,2999,3095.129883,3095.129883,4615200
9/28/2020,3148.850098,3175.040039,3117.169922,3174.050049,3174.050049,4224200
9/29/2020,3175.389893,3188.26001,3132.540039,3144.879883,3144.879883,3495800
9/30/2020,3141.139893,3212.879883,3133.98999,3148.72998,3148.72998,4883400
10/1/2020,3208,3224,3172,3221.26001,3221.26001,4971900
10/2/2020,3153.629883,3195.800049,3123,3125,3125,5613100
10/5/2020,3145.840088,3202.530029,3140.850098,3199.199951,3199.199951,3775300
10/6/2020,3165,3182,3090,3099.959961,3099.959961,5086900
10/7/2020,3135,3200,3132.389893,3195.689941,3195.689941,4309400
10/8/2020,3224.98999,3233.290039,3174.98999,3190.550049,3190.550049,3174100
10/9/2020,3210,3288.98999,3197.830078,3286.649902,3286.649902,4907900
10/12/2020,3349.939941,3496.23999,3339.550049,3442.929932,3442.929932,8364200
10/13/2020,3467.98999,3492.379883,3424.219971,3443.629883,3443.629883,5744700
10/14/2020,3447,3464.879883,3340,3363.709961,3363.709961,5828900
10/15/2020,3292.01001,3355.879883,3280,3338.649902,3338.649902,5223400
10/16/2020,3363.22998,3399.659912,3160,3272.709961,3272.709961,6474400
10/19/2020,3299.610107,3329,3192.73999,3207.209961,3207.209961,5223600
10/20/2020,3222.280029,3266,3192.01001,3217.01001,3217.01001,4509700
10/21/2020,3212.5,3233.879883,3160,3184.939941,3184.939941,4592700
10/22/2020,3189.870117,3198.75,3121.939941,3176.399902,3176.399902,4212000
10/23/2020,3191,3205.330078,3140,3204.399902,3204.399902,3466700
10/26/2020,3198.73999,3282.97998,3153.300049,3207.040039,3207.040039,5901200
10/27/2020,3224.939941,3291.659912,3211.300049,3286.330078,3286.330078,4291000
10/28/2020,3249.300049,3264.02002,3162.469971,3162.780029,3162.780029,5588300
10/29/2020,3201.27002,3257.25,3164,3211.01001,3211.01001,6596500
10/30/2020,3157.75,3167,3019,3036.149902,3036.149902,8386400
11/2/2020,3061.73999,3079.709961,2950.120117,3004.47998,3004.47998,7257400
11/3/2020,3018.530029,3074.899902,2980.97998,3048.409912,3048.409912,4897900
11/4/2020,3159.98999,3244.850098,3139.72998,3241.159912,3241.159912,6839000
11/5/2020,3319.969971,3366.800049,3288.879883,3322,3322,5789300
11/6/2020,3304.639893,3322,3232,3311.370117,3311.370117,4647300
11/9/2020,3231.030029,3289,3112.110107,3143.73999,3143.73999,7190400
11/10/2020,3095.02002,3114,3019.47998,3035.02002,3035.02002,6591000
11/11/2020,3061.780029,3139.149902,3050,3137.389893,3137.389893,4366900
11/12/2020,3159.949951,3175.879883,3086.050049,3110.280029,3110.280029,4362000
11/13/2020,3122,3141.719971,3085.389893,3128.810059,3128.810059,3756200
11/16/2020,3093.199951,3142.699951,3072.689941,3131.060059,3131.060059,3808700
11/17/2020,3183.540039,3189.25,3135.26001,3135.659912,3135.659912,3444700
11/18/2020,3134,3140,3105.100098,3105.459961,3105.459961,2916800
11/19/2020,3105.310059,3125,3080.919922,3117.02002,3117.02002,3010300
11/20/2020,3117.02002,3132.889893,3098.050049,3099.399902,3099.399902,3374400
11/23/2020,3116.699951,3139.75,3065.459961,3098.389893,3098.389893,4708900
11/24/2020,3100.5,3134.25,3086.26001,3118.060059,3118.060059,3602100
11/25/2020,3141.870117,3198,3140.26001,3185.070068,3185.070068,3790400
11/27/2020,3211.26001,3216.189941,3190.050049,3195.340088,3195.340088,2392900
11/30/2020,3208.47998,3228.389893,3125.550049,3168.040039,3168.040039,4063900
12/1/2020,3188.5,3248.949951,3157.179932,3220.080078,3220.080078,4544400
12/2/2020,3221.649902,3232,3173.26001,3203.530029,3203.530029,3129300
12/3/2020,3205.459961,3228.639893,3181.310059,3186.72998,3186.72998,2892000
12/4/2020,3198.209961,3198.209961,3158.76001,3162.580078,3162.580078,2913600
12/7/2020,3156.47998,3180.76001,3141.689941,3158,3158,2751300
12/8/2020,3158.899902,3184.129883,3120.02002,3177.290039,3177.290039,3286300
12/9/2020,3167.889893,3174.429932,3088,3104.199951,3104.199951,4100800
12/10/2020,3088.98999,3142.100098,3076,3101.48999,3101.48999,3030200
12/11/2020,3096.659912,3118.669922,3072.820068,3116.419922,3116.419922,3064700
12/14/2020,3143,3190.469971,3126,3156.969971,3156.969971,4155800
12/15/2020,3181.01001,3188.5,3130.48999,3165.120117,3165.120117,3323700
12/16/2020,3176.01001,3247,3163.679932,3240.959961,3240.959961,4427600
12/17/2020,3250,3263.51001,3221,3236.080078,3236.080078,3474300
12/18/2020,3243.98999,3249.419922,3171.600098,3201.649902,3201.649902,5995700
12/21/2020,3200.01001,3226.969971,3166,3206.179932,3206.179932,3836800
12/22/2020,3202.840088,3222,3180.080078,3206.52002,3206.52002,2369400
12/23/2020,3205,3210.129883,3184.169922,3185.27002,3185.27002,2093800
12/24/2020,3193.899902,3202,3169,3172.689941,3172.689941,1451900
12/28/2020,3194,3304,3172.689941,3283.959961,3283.959961,5686800
12/29/2020,3309.939941,3350.649902,3281.219971,3322,3322,4872900
12/30/2020,3341,3342.100098,3282.469971,3285.850098,3285.850098,3209300
12/31/2020,3275,3282.919922,3241.199951,3256.929932,3256.929932,2954100
1/4/2021,3270,3272,3144.02002,3186.629883,3186.629883,4411400
1/5/2021,3166.01001,3223.379883,3165.060059,3218.51001,3218.51001,2655500
1/6/2021,3146.47998,3197.51001,3131.159912,3138.379883,3138.379883,4394800
1/7/2021,3157,3208.540039,3155,3162.159912,3162.159912,3514500
1/8/2021,3180,3190.639893,3142.199951,3182.699951,3182.699951,3537700
1/11/2021,3148.01001,3156.379883,3110,3114.209961,3114.209961,3683400
1/12/2021,3120,3142.139893,3086,3120.830078,3120.830078,3514600
1/13/2021,3128.439941,3189.949951,3122.080078,3165.889893,3165.889893,3321200
1/14/2021,3167.52002,3178,3120.590088,3127.469971,3127.469971,3070900
1/15/2021,3123.02002,3142.550049,3095.169922,3104.25,3104.25,4244000
1/19/2021,3107,3145,3096,3120.76001,3120.76001,3305100
1/20/2021,3181.98999,3279.800049,3175,3263.379883,3263.379883,5309800
1/21/2021,3293,3348.550049,3289.570068,3306.98999,3306.98999,4945100
